,0
143,1226679.5898933895
144,1241187.2285824837
145,1244685.295513057
146,1263321.108196283
147,1266079.695659135
148,1267783.593508369
149,1263252.571202622
150,1268276.6432819103
151,1258126.1254625495
152,1250050.6223006009
153,1269041.778987002
154,1275954.6281398581
155,1264460.8737584543
156,1236126.3144892582
157,1248981.0125815328
158,1256214.9372902766
159,1266344.1034877473
160,1285301.0507980967
161,1282717.8230405427
162,1285823.5981773236
163,1288043.286865411
164,1287183.462896858
165,1285681.9785407577
166,1282688.6765133427
167,1254605.687532378
168,1251070.8879444299
169,1261082.6128337623
170,1275856.9509974422
171,1285538.0052190912
172,1296986.7486904692
173,1313757.6912881443
174,1312391.696591028
175,1324810.9959485782
176,1328089.5358181517
177,1346025.431209764
178,1345655.1642540786
179,1350561.8491139237
180,1342915.49851754
181,1350836.7998145625
182,1337877.5479778657
183,1333101.888373427
184,1321660.6239216356
185,1340154.0807023565
186,1334403.370804573
187,1333455.8198881014
188,1304726.9006237257
189,1302084.408693726
190,1323041.0444012529
191,1337723.0927659844
192,1343607.584478533
193,1347141.684480602
194,1360540.2430873902
195,1364435.5044408361
196,1359671.2526093205
197,1384297.418421122
198,1384112.331100335
199,1365068.8984682222
200,1378869.0474659654
201,1375838.1779325665
202,1355658.5576382163
203,1382866.704695198
204,1361785.265095595
205,1350898.9836126782
206,1353006.1349312677
207,1333371.3857291301
208,1361248.9604306363
209,1319913.9426987814
210,1329869.0295190476
211,1330704.2802692256
212,1334854.2606607347
213,1363132.5998213599
214,1363221.0990560632
215,1395715.0420759309
216,1400679.202739782
217,1412920.7294398341
218,1408887.7680434573
219,1415031.9786577998
220,1427439.8645993103
221,1432891.5067919225
222,1429223.3575477093
223,1411496.156640467
224,1405514.012111683
225,1422151.7044941888
226,1421410.4901192077
227,1422468.3352827444
228,1396832.3951901942
229,1407254.301847997
230,1416621.1558643098
231,1412764.0473070908
232,1394813.1071644116
233,1400782.8150638158
234,1400744.6283165133
235,1386943.6801511322
236,1401632.7910325616
237,1409954.182486825
238,1413444.2895684442
239,1421811.0036249307
240,1411794.5658516132
241,1415499.3482069043
242,1392996.9736181556
243,1398590.0424839023
244,1411843.9436141218
245,1416127.3926922546
246,1417961.3619610625
247,1426208.5299180956
248,1433127.874177436
249,1432699.0172153537
250,1436898.4478428334
251,1424496.5956623368
252,1451875.2446813162
253,1453815.7182790085
254,1449957.2302821071
255,1457660.0978041934
256,1455892.8375965364
257,1454560.4546856687
258,1450039.1862735597
259,1455841.2159910584
260,1459426.196002281
261,1443699.509311244
262,1467053.6076445414
263,1453110.083803705
264,1419153.1087031304
265,1383692.5731656512
266,1389053.0943180684
267,1383049.7801917975
268,1388849.0692807091
269,1370892.6167841146
270,1358915.6795295235
271,1381665.5472353317
272,1391697.7044997145
273,1390805.298439495
274,1353222.6723394836
275,1359371.1835966585
276,1341202.616531038
277,1363028.7344245573
278,1361026.0593563027
279,1374012.8417033025
280,1369011.7214277121
281,1391096.9054983712
282,1395894.4156797135
283,1405130.936752341
284,1404431.7399958358
285,1403499.8634695145
286,1391220.2637447875
287,1403188.1486701032
288,1392764.1420932827
289,1393815.5171499315
290,1404272.5986391762
291,1408303.3337832894
292,1408269.01452076
293,1417399.7141640305
294,1436847.9549688208
295,1437815.6404307599
296,1436057.0876540511
297,1437060.6984118877
298,1446739.3080961874
299,1450160.441368248
300,1450769.555251986
301,1462780.7210860169
302,1464637.565211135
303,1469932.6278699364
304,1462045.4968295514
305,1463217.622410661
306,1471701.035518482
307,1464832.836550764
308,1464434.4252777775
309,1463905.0884891439
310,1467001.3241047515
311,1470467.382137809
312,1463633.2819343011
313,1472116.4395487553
314,1485117.0064021407
315,1483941.3978579
316,1479110.2587800012
317,1483036.9750084123
318,1489710.071738185
319,1488074.4086672442
320,1491577.723467815
321,1510224.0595107689
322,1512064.4525927312
323,1469390.2821281503
324,1482344.0999285881
325,1477009.028798498
326,1476666.9194927176
327,1480355.825397641
328,1491206.521067491
329,1479882.4108618733
330,1457982.04949284
331,1475893.0877869013
332,1494976.9025812363
333,1455036.2254537367
334,1475690.5334420165
335,1446249.8851805408
336,1435820.685130141
337,1387714.5465812874
338,1365522.0141016636
339,1414404.8179320882
340,1410535.6915635122
341,1439112.4870121267
342,1425570.575836716
343,1400955.5318549925
344,1398267.1737245333
345,1381415.5539532874
346,1378088.9644884383
347,1331672.4352178562
348,1350927.093922683
349,1335432.5152788288
350,1344082.1115648274
351,1329900.1361396883
352,1372836.8317699383
353,1358136.20879644
354,1339316.106880705
355,1369041.3623175735
356,1368300.0298400356
357,1331588.9459024135
358,1316110.8987259897
359,1325680.7606433658
360,1321333.7741118318
361,1350397.1293639895
362,1358163.3243482998
363,1351700.8884450074
364,1380699.5980136488
365,1383942.47528855
366,1387717.6794143035
367,1389650.9221482018
368,1389477.526390871
369,1369633.2923375887
370,1368302.1790367106
371,1348059.526258882
372,1351781.3843792644
373,1350888.0958095598
374,1315856.730735734
375,1301348.2806177607
376,1295381.9383199743
377,1287777.0752333025
378,1295950.290552147
379,1333320.8769720732
380,1346796.843419422
381,1362893.7982048127
382,1362891.6522852678
383,1383383.880237582
384,1383642.8216549614
385,1390061.200643564
386,1360984.401415918
387,1364635.633561629
388,1378421.9183603695
389,1366817.858785062
390,1391409.618226133
391,1402884.1654577972
392,1413429.7351724661
393,1410556.8541316418
394,1406085.7536428357
395,1411404.8748526413
396,1408720.6711858565
397,1433614.1568607194
398,1421417.207374807
399,1428601.9403206168
400,1429596.3338485477
401,1427107.6328840712
402,1441232.2409506112
403,1434630.386349591
404,1399114.5565402957
405,1392974.905503754
406,1390130.5896358662
407,1389066.7673772404
408,1399906.3655318508
409,1400944.5399883823
410,1379936.608220355
411,1373287.533957199
412,1367084.6490037704
413,1347203.0542890264
414,1352979.801614542
415,1341482.1207211765
416,1359128.6230526478
417,1338020.0483624525
418,1336400.1498189028
419,1372636.2127819092
420,1377524.7051016926
421,1404670.542256385
422,1387366.104993502
423,1394196.7479544228
424,1397024.458301677
425,1408016.2948957714
426,1422378.2817171738
427,1419333.603479528
428,1422621.5637197325
429,1427257.9439109357
430,1428898.95450846
431,1448989.3415433208
432,1448308.5530236096
433,1445603.3999756812
434,1432528.636228117
435,1458313.338386836
436,1451847.714771538
437,1454375.242522795
438,1450161.2652314939
439,1445110.1377847064
440,1456072.0125477994
441,1443202.1194776117
442,1471063.1889871415
443,1476324.6563548313
444,1475689.7006046646
445,1485134.2033833175
446,1484155.5194670598
447,1488631.06541921
448,1495544.7774921164
449,1493769.9156751544
450,1495720.0846496643
451,1510032.9857785536
452,1492731.3267917726
453,1513364.9145031543
454,1521566.1613371545
455,1517609.608766536
456,1527075.6702544892
457,1529180.6595209634
458,1524339.8655144344
459,1519696.1223234523
460,1516231.71432573
461,1517116.706748042
462,1530385.214186456
463,1534517.9460328592
464,1565395.8332697952
465,1569627.5382175425
466,1562941.959373134
467,1551725.2031760812
468,1556481.015364367
469,1551004.9766050742
470,1535297.2030670173
471,1534198.6627893124
472,1508465.877468039
473,1508978.8967885275
474,1532756.2065446079
475,1536441.4574019106
476,1527794.6562370239
477,1504972.5894801307
478,1528382.048567474
479,1514780.392901059
480,1512810.8100123422
481,1503266.9292395636
482,1535785.4298667533
483,1553214.9608991356
484,1554294.146391971
485,1554649.3176392762
486,1551053.048204797
487,1556721.5533763513
488,1557278.5345343081
489,1565224.0411347982
490,1569286.5205955524
491,1570064.6978958347
492,1561143.7417833242
493,1561151.4667258954
494,1555854.1136319416
495,1557454.9922644524
496,1564644.4058306143
497,1569800.5393019977
498,1567927.2461958795
499,1570335.3728482565
500,1572115.408103973
501,1572025.2962130704
502,1570600.6153735889
503,1571093.5174744225
504,1588851.5209893703
505,1586792.8788221725
506,1589723.922467633
507,1587541.6642729163
508,1582282.4345105097
509,1582230.1904158704
510,1586706.1812689896
511,1599712.7780989835
512,1594164.8788403573
513,1606185.2750626153
514,1606868.4568359705
515,1596633.071485828
516,1591721.158626914
517,1596085.7653719403
518,1612953.7881999493
519,1612912.4304331013
520,1613114.9933105072
521,1621415.8735082906
522,1596587.0592104604
523,1608838.3656641697
524,1625777.3710496728
525,1626549.7614778054
526,1629607.860810459
527,1633834.3803899942
528,1643904.0970565767
529,1657618.0081258253
530,1653092.955200408
531,1650490.1009011257
532,1656795.6037006855
533,1656216.3082378444
534,1653123.2279129266
535,1659567.0615393375
536,1661313.6642499699
537,1667003.4545745892
538,1638584.9472331936
539,1626713.1622943436
540,1622288.2714397928
541,1633331.107845595
542,1643752.0834710437
543,1623683.9298686879
544,1630086.247618134
545,1659160.7242978357
546,1645256.384365273
547,1634081.433768892
548,1651902.301497014
549,1654610.580406958
550,1624496.582638097
551,1630262.5845184007
552,1619822.8584217
553,1601504.3692915307
554,1565403.3120537035
555,1584342.3552594038
556,1596062.9602363775
557,1619947.6379092594
558,1619416.3305184443
559,1625249.259085073
560,1634869.8886518166
561,1641056.6466550382
562,1636013.5774082348
563,1648928.3986552716
564,1655368.672880506
565,1655233.2237661667
566,1661510.1922296775
567,1662611.2518641835
568,1664461.8971603967
569,1671429.021431318
570,1668718.4377027815
571,1666106.1679736944
572,1663285.7604099961
573,1648850.8800132943
574,1650022.6960184954
575,1647775.655500871
576,1654636.9564342797
577,1636505.8121854577
578,1639470.4281335087
579,1663354.4310393862
580,1683471.1880637845
581,1681094.2590196757
582,1694284.1130832038
583,1703633.9764699126
584,1710815.409276168
585,1717132.995317991
586,1721769.5339240693
587,1720146.0205647417
588,1708612.631642194
589,1692181.954358692
590,1699305.432761729
591,1702708.0740002042
592,1714379.1950737059
593,1695347.5876321485
594,1698446.3290881063
595,1684556.1034745316
596,1678356.6394900454
597,1670707.6476920655
598,1678930.500803032
599,1682577.0401856464
600,1662412.1993526015
601,1649739.3822950628
602,1645303.6062384346
603,1651205.7537667726
604,1647713.1162316748
605,1652577.3087841114
606,1672598.417599191
607,1636719.440368219
608,1634692.0659644722
609,1624183.6615206553
610,1616295.1665470614
611,1613508.156621879
612,1609554.7564921894
613,1622865.789402908
614,1605759.824662921
615,1607563.8667111886
616,1621414.2428599442
